LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,default
219019,59,7,3,3,373808,148535,50458,85455,0
32337,26,1,0,1,216046,270207,622,29781,0
44094,35,5,0,5,247618,170608,35740,79317,0
101612,56,-2,4,5,365127,146975,64576,63338,0
446341,47,3,2,5,22510,246627,31472,18053,0
32551,22,1,7,8,371929,285073,31092,29837,0
272630,40,6,0,0,63679,133951,61648,95445,0
73471,65,0,6,-2,138436,373303,36033,43325,0
338995,59,3,2,1,144582,8863,30851,87809,1
327545,36,1,7,7,301180,320077,15708,71001,0
415818,42,1,2,6,250510,21762,37945,20645,0
474952,35,4,7,-1,316140,188894,70439,25641,0
364403,38,5,-2,-2,373955,315146,38012,86078,0
382598,43,6,6,8,84568,63742,41406,93697,0
287759,34,2,8,6,183356,53608,37175,48706,0
10515,36,-1,-2,-2,38816,399524,51696,81839,0
418190,28,8,0,-2,187365,65549,6989,79447,0
152038,60,6,8,-1,180696,346945,99558,37755,1
451752,41,0,8,4,206022,130466,22233,71268,0
323837,38,3,0,8,60179,248059,5118,4090,1
349619,30,1,2,-1,187505,356122,71294,70665,0
289037,67,1,0,2,146600,81242,71565,83382,0
277280,22,6,4,6,268724,370286,3007,88580,1
150558,32,8,4,-1,312080,44623,36046,84239,0
93035,31,7,7,8,115686,352082,99400,11808,0
23423,50,8,-1,0,236761,176094,26572,7461,0
273382,50,4,2,4,265677,206309,34159,44515,1
378760,42,4,-1,8,122848,196238,92429,78091,1
235226,23,-2,1,8,159296,28362,57607,59750,0
460242,46,5,8,7,96030,165990,87632,33547,0
356990,24,-2,3,2,239188,71007,50621,50558,1
335238,35,0,8,1,334071,304158,80230,49003,0
143074,65,3,-1,3,354417,272477,49479,76889,1
247285,67,1,8,-2,377961,157507,34478,860,1
52591,22,5,7,1,280775,200984,14099,33391,0
486179,62,-2,7,-1,27220,69419,86099,77304,0
205991,62,0,6,8,288549,384297,35206,33513,1
97697,56,-2,5,-1,89090,30806,6392,96941,1
326759,55,8,8,0,35457,-7548,2467,18081,0
265672,63,2,-2,0,178316,26404,78351,29972,1
325792,46,-2,-1,3,295451,37129,65926,66777,0
60859,27,-1,8,1,261684,8325,78591,64272,1
271387,65,5,-2,6,78075,391426,54329,48510,1
93086,50,3,7,3,397418,-1849,30712,60135,0
488803,26,6,7,1,289207,130624,77811,52063,0
349119,26,7,8,-1,257015,113357,10733,89219,0
275482,37,7,6,-1,97232,365321,95751,80387,1
378225,69,3,-2,2,96299,354670,92930,80478,1
33004,21,5,5,2,87533,298676,83024,46674,0
82752,31,-2,-2,8,187019,129948,53861,45863,0
338980,57,2,-2,6,397497,172840,63327,23567,0
215728,32,1,3,6,226365,228725,59107,29360,1
85842,21,-2,7,0,114544,172573,49448,67229,0
217028,41,2,-1,6,135524,240535,78292,95114,0
130423,46,-1,-1,2,11869,20311,62989,4346,0
227851,54,7,-1,5,143367,55140,50229,79705,0
412400,42,1,4,0,159782,27511,29466,56192,0
407648,65,2,5,0,282938,347301,84741,87192,1
313564,59,-2,8,4,205547,351099,51237,95559,0
293466,40,-2,-2,6,153878,307925,76758,81506,0
33652,21,7,-1,-2,253311,92588,89041,5596,1
419303,58,1,1,3,399338,278481,55387,13754,0
183302,43,6,3,-2,83344,110466,8523,96512,1
113841,54,7,3,8,200336,206711,93515,49107,0
238504,32,-1,0,-1,253464,142431,41639,88985,0
293054,59,3,4,6,120369,363551,79472,89112,0
408992,30,-2,7,5,106644,368773,51984,81225,0
462401,59,7,4,1,17919,218409,95724,71785,0
267288,35,4,6,-1,61730,374970,83720,84738,1
196280,39,1,1,2,261807,74356,10863,96862,0
443601,39,8,-2,5,64513,351624,12730,24979,0
89944,38,2,3,-2,16309,206635,77470,28220,1
103106,40,4,8,2,131084,158095,44231,5370,0
63551,60,3,3,4,180069,284469,31406,80879,0
295055,26,6,6,4,197337,319450,58472,12400,0
453464,63,-2,0,-1,377564,309655,38556,99297,1
319320,62,0,3,3,296989,-9394,42158,37113,0
139401,59,5,0,8,226951,272588,75444,36321,0
64400,50,0,3,8,148856,376584,4849,30158,0
38671,56,5,3,-2,387137,354281,12795,53522,0
251324,23,0,2,-2,231097,351216,4624,18203,1
465071,65,-2,6,0,186017,376919,85495,74455,0
182857,51,4,6,7,194113,50260,72507,49280,1
252067,58,6,-1,-2,186444,196007,41986,52889,0
271484,23,0,6,0,313482,355273,69850,9788,0
453827,47,1,-2,0,123250,146140,21937,93362,0
117967,42,3,8,6,331979,337352,73542,4081,0
44700,66,1,-2,-2,292808,209383,55372,74700,1
476687,30,6,3,-1,352125,72095,58635,73329,0
311355,22,7,-1,5,393977,383873,2803,34389,1
94607,28,5,3,8,112380,123575,15396,33230,1
42069,63,6,3,5,296683,267679,49526,16328,1
388997,39,6,0,8,246237,307190,2478,38978,0
387338,31,6,5,7,96582,153817,48613,71735,0
195169,58,2,0,5,97228,321416,23236,4882,0
243612,58,1,-1,2,50706,330675,80853,71062,0
207687,30,2,1,6,307944,208153,26517,63958,0
140085,64,3,3,7,1266,351574,27660,24220,0
10244,25,0,0,8,250240,350325,53519,20934,1
491864,38,3,-2,1,356608,383275,78997,11627,0
298859,59,8,1,-1,149713,14912,76840,8405,1
202487,38,3,7,2,372887,338856,29231,42087,0
173415,63,5,-1,2,193901,227497,81087,62492,1
27400,32,-2,3,-1,21132,-8287,85802,96537,0
46681,29,1,2,8,369612,377781,57514,24108,0
122781,31,6,7,-1,51415,335457,69541,81490,0
473330,40,7,8,0,360703,318713,8855,99878,1
267023,22,3,7,8,185729,15115,13476,36671,0
154174,23,1,-2,8,104503,222176,99709,49068,0
185024,60,4,-2,3,379659,128346,85882,95162,0
65810,67,1,4,1,289956,389017,65029,29262,1
137192,46,7,5,7,390560,385298,66972,79681,0
413561,31,3,8,5,54138,275314,45078,60789,1
415123,53,6,2,4,128753,195646,5636,71282,0
347889,61,4,-1,-2,100394,367378,19848,159,0
441561,60,8,8,8,278570,24187,28056,52598,0
114713,35,-1,2,-2,293083,10279,89105,43680,1
273158,62,-2,1,2,35280,-5045,91954,57394,0
408834,35,0,-2,4,141049,390766,22962,45771,0
366469,67,3,3,4,222375,128044,16042,11150,0
273053,41,4,8,5,381894,42879,79503,36518,0
59156,49,0,1,1,159423,365006,93907,38537,1
208747,68,2,4,3,224868,109071,79364,36642,1
428333,62,5,-1,0,306092,371143,52611,89367,0
30567,69,8,-2,8,48220,216309,49256,28168,1
355445,65,3,7,3,43293,386413,13722,42290,0
117237,45,0,2,4,200283,307253,34044,74357,1
360579,69,0,3,4,338342,211930,21716,81307,0
280607,46,1,0,6,45551,326301,20195,18708,0
45776,47,0,-2,8,122358,356791,70534,32237,0
61195,69,6,-1,3,399580,398644,20290,9587,0
23740,48,2,3,7,53495,1467,39120,14898,0
313760,31,-1,-1,4,331578,249431,55410,12305,1
268445,40,0,7,8,334531,61844,40122,18121,0
418965,28,6,1,2,82847,205123,78154,16693,0
114663,34,0,8,4,397468,386316,95927,20493,0
109039,57,1,2,7,325188,65548,97912,88961,1
471499,56,3,3,-1,198719,-6811,52714,61094,1
402551,68,8,0,7,92966,162101,93323,68018,0
442537,44,7,6,4,372010,257080,91617,54666,0
209888,62,8,1,8,397567,126173,79673,45652,0
436888,52,-2,7,6,144135,38644,49511,13174,0
369625,50,3,8,8,207156,156748,55158,94576,0
333943,66,3,2,-1,17611,117340,99326,62301,0
81792,26,-1,-2,-2,364177,303815,72539,87817,0
142503,31,5,0,7,32936,353221,74236,83430,0
361977,32,6,1,2,120278,263908,74601,78962,0
373399,39,3,-2,1,361161,121210,97696,58592,0
206692,21,6,-2,0,266355,-3936,71581,46499,0
273218,35,1,1,1,67369,216636,93666,41578,0
237257,59,5,0,2,350705,350823,74750,7816,0
80053,38,1,2,4,362305,335920,7682,19828,0
245707,21,2,2,7,325341,361710,21468,15068,1
345842,34,-1,0,6,270451,110835,24000,6145,0
231775,59,2,0,5,316034,29521,96203,14264,1
325606,66,6,0,2,28241,137155,22728,16259,0
472894,47,5,5,0,77520,246440,21393,56563,0
212056,57,6,-2,3,74070,373446,13978,54854,0
89003,56,0,0,7,-3890,311010,23250,27942,0
323078,65,-1,6,0,90649,340262,99025,94017,1
461105,32,2,7,1,312682,320427,17583,54866,0
42634,41,6,1,0,327080,373899,47111,33511,0
76262,48,2,1,8,253092,242562,24856,83464,0
226197,30,-1,-1,4,247492,292709,8020,75940,0
87001,32,-1,1,4,260265,167564,9714,80626,0
65350,25,4,8,4,92527,39923,27593,66179,0
226541,53,1,6,1,279575,37318,95486,42872,0
219141,25,-1,5,7,23322,217591,54057,8918,0
299416,63,-1,6,7,67749,114375,14382,64186,1
252634,40,2,-2,-2,271224,257074,85179,37777,0
479209,25,1,6,-2,145823,261495,42820,62402,0
451503,35,0,5,4,183361,292666,83800,25648,0
179801,64,2,2,2,152386,140938,14271,1815,0
71351,49,6,7,1,59466,136758,41286,68802,0
222781,26,6,6,8,161013,327748,7969,45026,0
301909,69,1,6,-1,287116,373018,8560,97358,1
245311,46,8,3,8,190851,398245,5953,5879,0
100005,32,0,3,7,35016,301069,83986,66668,1
180821,32,0,-2,-2,298565,179453,39030,46746,0
396542,34,3,1,4,74459,365697,42096,6791,1
443420,64,5,0,2,55485,193954,84789,79291,0
199121,24,2,5,4,392295,117160,62219,92525,0
332790,25,0,6,3,365154,244361,69074,11905,1
275954,23,5,2,4,331657,396226,38061,72534,0
55066,21,2,0,8,303376,283776,96359,64255,0
253767,21,6,6,2,161756,250898,9640,96452,1
248680,35,0,6,1,279105,369052,76669,61382,0
408276,47,2,2,-2,159543,201318,65368,45516,1
453738,64,2,5,0,245691,168856,45036,51425,0
33290,62,7,1,2,89954,88067,1405,19194,0
334696,56,0,3,1,166199,78999,15063,55767,0
493419,44,6,-1,-1,31195,263401,42890,20306,0
444860,53,0,0,-1,183127,230097,799,82284,1
242930,46,0,6,-1,-4558,384164,3516,72990,0
202714,64,3,8,8,169256,398868,2120,22430,0
146285,41,4,1,4,160341,220131,9990,12467,1
54439,22,-2,8,5,341604,54240,63056,6505,0
403341,41,4,5,3,214021,216553,15682,19961,0
160262,32,1,7,3,280610,44707,4107,67187,0
76253,67,3,-1,1,355805,344429,32712,14325,0
60762,31,5,3,-1,165025,379501,16748,98728,1
278520,68,2,5,1,102470,213035,32513,54280,0
356130,58,6,4,3,364440,187755,34714,46882,0
493779,61,6,0,0,273985,154484,37685,29225,0
204454,40,5,7,1,285972,391079,94312,64534,1
424496,41,7,5,6,297917,-235,50288,25667,1
148299,53,6,7,-2,341063,312885,95628,53973,1
428048,21,3,1,-1,96348,32522,8722,35623,0
382580,49,2,4,8,291724,140696,5516,40981,0
430218,40,8,3,6,235667,361752,40803,94405,0
487177,35,6,3,4,-1932,332986,87534,69600,1
103501,48,4,5,7,292263,375817,46190,69534,0
24274,53,1,0,0,219452,122558,51601,14255,0
456841,27,1,7,-2,113491,335437,35178,34014,0
27347,47,1,6,4,77406,19183,61396,65729,0
46744,43,5,-1,7,68291,197078,64325,10547,0
146427,54,0,-2,8,389149,324165,68589,97146,0
352176,21,-1,5,5,398140,191653,68308,50408,0
357222,62,6,8,-1,119343,372343,54926,91982,0
416234,44,6,1,7,141174,182990,71650,79481,0
90522,57,5,2,3,264578,277695,66313,78077,0
368566,62,0,-2,8,146371,238870,3072,17356,0
272440,27,7,6,3,157727,385050,25914,71557,0
226168,29,5,1,8,171145,236511,44761,72282,0
327267,63,8,5,-1,364978,323007,50149,76698,0
88000,27,4,6,8,111943,7881,41639,87231,0
283219,51,5,2,-2,259227,239055,24143,37452,0
60893,31,6,-2,1,130443,273345,31892,44429,0
346473,38,5,-2,4,234008,292602,32007,12588,0
392819,42,7,3,0,221729,164168,85738,4919,0
485890,63,7,-1,5,329770,140964,39017,47429,0
44782,62,0,4,0,38185,225836,10795,70062,0
338634,64,6,5,0,122592,349142,14562,72998,1
342221,39,4,7,3,153490,361702,27430,26699,1
84442,43,-1,2,7,153938,224436,66855,82378,1
470385,28,1,2,6,2371,356445,53689,35169,0
136733,44,-1,4,0,21639,153753,1652,47351,0
113655,27,-1,6,6,286890,60384,3152,27223,0
175465,37,-1,7,1,344672,82242,70476,2475,0
495940,32,-2,5,6,292547,180142,67665,1002,0
266697,47,7,5,0,72064,151522,27638,67191,1
390113,29,2,-1,5,377230,-4030,19570,74551,0
363699,62,1,3,1,29797,-8107,64937,1545,1
455450,26,7,1,7,322480,146461,55186,35564,0
266353,50,3,0,7,329112,240106,46063,61145,0
131118,29,3,-2,8,225108,128450,67374,72018,0
386742,52,6,-2,2,344807,348135,10087,97725,1
144585,40,7,2,-1,174555,114792,71791,63692,0
307203,66,-2,2,2,305678,182743,30060,50429,0
307641,34,7,5,8,60766,369129,41511,20587,1
101851,45,0,-2,2,81669,-19,23735,87156,0
55909,30,0,0,3,79100,123259,86630,75722,1
80509,33,5,7,3,294676,395599,1646,68836,1
21560,37,-1,2,5,265750,198909,29268,65617,1
153622,45,7,8,2,185796,254812,41624,1742,0
10184,30,4,-1,2,300252,225126,26267,80933,0
313255,67,4,1,2,51388,245670,11860,25886,1
353190,66,0,0,3,197295,355045,96887,6191,0
220117,43,-2,-2,8,292897,178212,47377,65062,1
448101,40,3,2,6,353501,248135,47692,43749,0
436898,58,1,5,8,54965,67621,71910,96013,0
315262,61,7,-1,7,2779,359458,37993,60655,1
19348,26,0,6,8,366759,-9916,40987,72459,0
150987,26,5,4,-2,344055,302790,55261,65579,0
471328,38,5,7,4,258437,47505,26916,57919,0
17531,31,8,5,0,202213,219876,98130,56712,1
232700,55,1,-2,7,6423,241181,46840,22137,0
73474,33,6,5,-1,238856,244447,40907,72083,0
367403,47,5,-2,6,184891,368676,70477,90810,1
80202,23,0,6,0,304322,336221,17690,67583,0
451209,58,7,6,0,202222,120786,11740,17382,0
302338,61,0,1,-2,339150,351577,75208,83819,0
10424,52,5,7,0,51595,299421,42246,1902,1
35223,29,8,-1,2,212871,178695,48358,46750,0
105673,31,-1,8,4,241336,212197,86552,64216,0
483858,21,1,1,2,106756,345058,5176,13540,0
224096,38,2,-1,8,253286,44199,92802,91831,1
331497,36,5,7,4,23750,127370,9249,7927,0
114143,46,5,-1,8,315094,155011,78439,59961,0
454343,48,4,-1,2,273996,107250,34745,55717,1
387572,54,3,3,2,370797,311230,47851,38686,1
425701,58,1,-1,0,111944,29011,85554,17962,0
338019,43,5,-2,0,374384,351140,79534,97838,0
105028,25,6,0,2,147068,380406,44707,3270,0
109122,37,7,0,6,10405,29824,9472,80495,0
51025,47,1,7,5,168617,332646,50961,39789,1
460973,57,2,7,8,190225,259843,2310,33136,1
313032,66,3,6,-2,117153,198786,1134,92261,0
92600,53,1,-1,3,273374,99867,34704,88635,0
120551,63,3,7,3,243273,353916,2211,33430,1
293962,55,1,-1,-2,43633,388303,98604,5810,0
119863,25,7,6,2,269852,107713,16767,21257,0
102889,33,2,8,6,313720,55743,53738,22329,1
19795,62,4,2,4,366231,359581,38293,22204,0
188735,31,8,6,5,392037,231286,80886,53022,0
170878,44,8,5,7,204513,82552,76460,927,0
246907,45,6,-1,8,-5198,212836,63390,85681,1
50693,39,-2,-1,1,9518,272038,29246,39307,0
414359,28,6,8,7,388519,271021,42662,20871,1
263347,65,3,0,2,277417,203530,15987,25156,0
16416,49,1,5,5,192375,297569,62859,81270,0
106516,54,6,5,-2,255069,245890,12168,15136,0
85535,47,5,2,-1,32475,91339,45888,26855,1
76483,51,0,2,-2,231962,243446,19595,5545,0
442498,54,1,8,6,340302,138130,49297,49666,0
392035,28,6,0,6,115659,350714,83933,3652,0
42430,45,6,3,2,21203,319477,59619,38590,0
255172,41,5,4,8,300286,137585,32954,75707,0
463008,41,4,4,1,292246,313262,58086,42199,0
216089,32,5,0,-1,43861,279218,93428,83011,0
405319,22,8,2,-2,260665,104524,39925,29141,0
264166,62,6,5,0,293286,-3198,53047,66600,0
137101,24,-1,4,6,266519,386346,49002,28599,0
215827,54,8,2,1,172076,266374,37665,31441,0
272063,69,3,0,-1,246196,102965,55597,61278,0
141195,46,6,0,6,239591,58380,30568,38039,1
490883,31,8,5,3,45444,368981,80095,30412,0
451289,52,5,8,-2,317018,33623,86367,72566,0
405340,30,7,5,-2,125021,390319,92403,43629,0
340280,59,0,-2,7,72618,25254,17562,42300,0
86421,31,-1,0,0,106000,53719,19621,72172,0
221670,62,6,4,6,386650,72330,18664,15849,0
278251,48,5,6,1,311949,278939,63926,35658,0
223988,64,0,2,1,112769,321877,3459,294,1
477856,49,0,2,0,218961,47846,34261,65940,0
192058,68,-1,5,5,283237,395757,56900,2663,0
485378,43,4,-1,7,260042,283970,47669,31628,1
100710,39,-1,5,7,1040,104540,78607,49334,0
117357,26,1,2,2,185326,190810,30946,37684,0
380641,45,-2,7,2,383425,200936,77700,90910,0
196185,50,1,1,8,348858,242893,80407,55826,0
465899,43,-2,0,-2,336804,252654,14679,55729,0
339236,38,6,6,1,138592,259659,64781,96296,0
65598,37,0,6,0,315204,297689,77376,79328,0
404823,32,-2,1,-2,133451,11744,71455,87774,0
276626,21,3,3,2,345800,363751,55380,4164,0
137948,55,3,-2,0,316103,339623,98511,83240,0
188207,60,7,5,4,201496,283120,90890,1100,1
73232,53,-1,5,2,284587,-4397,13183,72692,0
64213,57,0,2,8,262423,243226,60619,56060,0
389361,49,4,1,3,86245,122205,90875,46185,1
410880,45,-2,0,-1,319615,342717,64915,70544,1
420609,54,0,-1,1,183184,393946,88559,6666,0
378452,35,0,-1,8,270368,17284,63709,38541,0
423139,48,4,7,3,-5144,280443,18413,58598,0
166646,46,3,0,-2,172497,342398,71383,83412,0
443855,39,0,2,2,243036,148099,35729,13937,0
457166,69,6,0,4,290318,58226,24266,76574,0
133844,65,-2,-2,6,300244,88763,60244,60007,0
379792,30,0,3,-2,200069,253010,78450,34946,0
161542,61,3,1,7,8726,10269,80261,50583,1
372579,34,-2,1,8,271867,244159,6371,77430,1
50863,30,-1,8,0,365550,142682,480,45146,1
462436,61,6,3,0,77607,66465,92998,1986,0
488409,32,0,4,8,197628,392481,8466,87229,0
455278,50,4,4,2,39002,378299,63658,55605,0
51606,53,5,8,4,332440,74537,57527,9208,0
393821,47,1,2,8,353236,299286,39198,46149,0
291373,42,4,5,3,44419,206305,36083,41164,0
355182,60,8,1,5,22519,44026,12313,32576,0
207271,61,5,5,2,170480,240800,70762,17370,0
82554,62,2,6,-1,169678,-9590,98506,2890,0
229631,48,8,3,4,337778,51017,74941,39860,0
474008,27,1,2,7,275448,288330,21565,94007,0
62127,32,-1,0,4,119362,220423,89518,46831,0
371548,31,3,-2,7,344783,185986,75181,91779,0
88672,51,6,4,7,265491,382887,28252,46677,0
280728,22,7,4,-2,-6818,311130,90890,92873,1
113976,60,5,2,7,301240,-7993,43157,448,0
77690,43,0,2,5,38604,100170,74737,21205,0
425351,31,2,6,8,179912,390649,97803,44998,0
476314,62,8,4,7,112275,306748,209,77515,0
424736,29,3,0,6,333583,356289,30662,55186,0
283306,58,6,3,-1,283473,23926,5826,86379,0
354963,39,2,8,6,106691,285001,57991,87227,0
145504,34,7,0,8,193494,287408,10996,72915,1
331690,36,5,5,0,221435,245877,74231,23732,0
228712,42,2,7,-2,363371,63695,57906,25861,1
315242,42,2,2,4,287316,257414,76825,35122,1
359627,68,8,2,5,326269,341356,17047,21912,0
185861,42,0,3,0,6893,245402,50428,69117,0
64917,33,4,3,5,355345,276093,77173,10917,0
379989,45,7,8,6,332616,11414,82091,5495,0
302164,38,5,4,2,341595,288377,68779,98531,0
356960,54,8,-1,4,122128,148909,5006,19883,0
277356,64,6,4,1,22265,127859,94900,75519,0
463035,27,4,0,-2,189396,361221,86770,66184,0
187878,47,-1,7,0,30248,91941,88736,41017,0
51604,34,1,3,2,720,274478,37430,86812,0
188589,65,-2,3,1,162819,347228,26245,12375,0
167044,34,4,2,6,72710,167173,12092,86793,0
434390,24,1,-1,5,75971,284555,9873,12710,0
233410,62,5,7,7,311729,100844,97956,80823,0
109280,33,5,3,5,227760,109577,3192,63135,0
311994,37,-1,-2,8,21758,275789,75961,63802,0
441779,36,-1,1,1,132299,382129,52387,96095,0
464500,46,4,2,2,375802,231111,81741,51412,0
79103,52,1,1,8,298345,387533,63845,85201,0
223063,62,5,6,6,14988,242147,23019,66305,0
318135,48,-2,0,2,166608,182017,56521,31028,0
56271,34,4,3,3,302633,87574,57109,66842,0
64353,50,6,5,2,168854,370645,51209,64453,0
461281,68,7,5,5,323925,338305,56569,29686,0
492347,69,0,8,7,334390,249012,27442,7534,0
403399,55,1,3,7,366386,105711,26031,14412,0
171771,64,8,5,1,42155,11695,89210,8000,0
446221,62,7,7,1,391720,150134,66315,13378,1
471691,28,-1,2,8,358337,72042,31260,54606,0
356723,35,4,2,-1,160098,279214,56982,16782,0
275972,44,4,2,8,77958,125157,74396,91308,0
485313,23,5,3,6,-994,13259,92356,81457,0
141742,35,6,1,0,384663,230603,90361,87256,1
36160,43,1,7,-1,37280,308831,30733,31288,0
397128,67,6,7,-1,370918,218622,55517,21209,0
446607,57,7,0,5,210623,340934,19806,77693,0
76354,33,0,-1,0,373069,276640,50906,87993,0
180492,49,-2,0,-1,235410,28865,45535,21705,0
131729,66,6,-2,4,307521,-699,30335,63167,0
255300,68,-1,1,7,260072,184185,68738,38068,0
200271,23,7,8,5,242246,256249,10362,68946,0
96672,44,-1,6,-2,255153,104706,30227,83485,0
177462,42,1,1,4,171516,63783,87649,9830,0
289349,44,5,7,5,260,327555,12507,73031,0
418016,48,7,6,5,167952,113736,33351,50688,0
196994,42,1,7,-2,218115,233690,72577,86213,0
204302,63,5,0,-1,397095,236152,64744,51494,0
255615,30,7,-2,-1,109775,249758,96853,32402,0
224982,22,-1,-1,-2,167733,334222,30037,32363,0
160259,46,7,3,1,42001,355469,43173,78429,0
228126,26,8,2,5,308852,382659,15976,57968,0
200334,69,5,5,-2,288333,367956,78520,72939,0
412935,43,2,2,5,107769,167568,68889,27104,0
284097,44,4,1,1,4362,295600,96430,79169,0
82534,58,6,4,1,171968,137024,63352,50239,0
70520,52,-1,1,5,100385,49724,71504,81310,1
162254,26,-2,7,8,214333,308726,6239,56402,0
55647,32,0,2,1,184542,186194,26860,83957,0
166894,59,-2,4,0,223903,262333,38768,41979,0
479300,30,4,-1,8,216288,225759,59027,3048,1
308169,39,8,1,0,115460,159969,25065,55776,0
377257,63,1,2,5,360008,338242,10054,14,0
240561,44,-2,3,0,187613,269154,55327,8950,0
91098,52,-1,5,3,-4720,393842,87207,85395,1
119779,61,8,5,3,240842,378237,25,12225,0
104135,58,8,5,7,10659,152127,34723,5234,0
33758,62,8,6,3,76669,335246,31397,24339,0
352864,44,2,3,1,359707,327120,5168,54403,0
211123,31,4,3,8,374991,205210,10807,62782,0
192047,55,3,6,1,183270,162509,93473,11209,0
254956,69,0,0,1,362526,327651,24273,97195,0
403273,44,-2,4,3,231713,62966,86569,55472,0
420356,57,5,8,5,249298,42937,85542,29677,0
247784,59,4,2,1,143443,151851,63340,66086,0
278556,53,-2,4,-2,264146,311122,14636,6232,1
148709,53,5,1,1,363574,65148,55765,69425,0
205929,46,8,-2,-1,385446,313970,63658,11513,0
46355,35,-1,-1,8,364366,244817,80124,90096,1
148782,29,6,6,8,176771,298306,63635,52945,0
107919,61,7,6,3,281301,253835,66920,28154,0
140560,66,2,7,-1,322843,359458,80061,57170,0
196478,55,4,8,8,322508,381302,24886,30062,0
76093,50,0,3,-2,68295,99330,89199,62383,0
281601,45,-2,6,5,179838,51636,85134,7246,0
408456,61,4,5,6,391206,35221,87872,35486,1
432452,28,4,-1,-2,253898,204860,91789,23417,0
281413,68,-2,-2,2,126478,369988,4124,10195,0
477909,27,6,5,6,269531,39486,4463,9618,0
416879,63,5,4,0,216649,55427,33891,53428,0
247307,24,-1,3,2,221070,327469,57944,64172,1
68465,62,-2,-2,5,276385,40032,60537,49497,0
43377,64,1,4,6,7338,98508,12638,42242,0
285709,61,-2,8,5,351896,208786,35141,49477,0
341627,64,1,2,4,232675,84243,75640,63425,0
402765,25,6,-1,6,273979,193949,27120,24949,0
312570,28,3,3,6,324100,16295,67848,80991,0
42882,66,-2,1,3,39372,85943,96197,14160,0
124586,37,0,1,5,385666,139773,32613,43353,0
243597,30,2,2,2,149421,60464,4873,8729,1
139936,42,4,5,6,204258,145103,48544,46242,0
473313,41,6,4,8,3578,316700,74301,64981,1
150416,48,3,3,5,119861,391468,32745,2084,1
256860,35,6,5,-1,40135,254275,39892,41980,0
192394,27,5,6,1,399938,160791,13942,77490,0
13009,44,7,-2,-1,145373,180501,91125,77153,0
326956,67,6,7,5,389396,201277,52323,37167,0
277064,51,2,4,3,388373,268681,38791,59660,0
479760,68,-2,3,-1,41286,24493,17956,24177,0
435796,47,5,-1,3,337199,188334,57173,74998,0
429614,51,8,7,5,129136,294873,33824,53726,1
485828,27,0,4,3,41835,390032,7561,96984,1
358431,40,0,0,1,9717,52211,15587,83648,0
455767,42,0,-2,5,159786,17493,14312,9786,0
75125,66,1,2,8,498,288290,97210,91959,0
10294,46,-2,4,5,54096,328435,23342,37713,1
50533,36,-1,0,3,65257,269123,48678,36529,0
237208,28,-2,1,1,118802,184280,76580,99318,1
258304,55,2,7,1,109868,190776,46834,70859,1
181929,39,6,-2,0,164206,94355,3527,46960,0
488395,62,4,0,3,224422,214376,63257,35000,0
82832,62,0,3,2,142424,330083,74665,53002,0
17466,58,-2,4,-1,227676,101183,85649,93326,0
10901,44,1,8,4,304438,153461,34169,79724,0
290558,56,5,0,6,393492,334368,61549,64605,1
442184,50,7,4,0,302031,202151,90853,25862,1
347213,62,1,8,5,361024,248955,20832,93099,0
150629,37,0,6,3,300243,269529,63024,85105,0
454717,58,-1,0,0,330679,125377,27489,47278,0
415377,29,0,3,7,83761,228051,41506,22578,0
387059,48,4,7,2,217083,261281,77071,49116,0
328461,27,8,2,-2,225576,226214,95634,95084,0
285455,38,4,7,8,388607,381909,87445,97279,1
244907,39,8,7,0,181847,277584,23080,29995,1
258850,39,8,3,4,122493,328557,47657,27104,0
304478,32,6,0,8,397409,152907,91428,57250,1
453347,39,1,0,2,10599,59855,85461,75601,0
82370,46,7,1,0,283918,324266,49444,64345,0
461142,29,-1,7,3,62953,366161,96058,56584,0
349229,61,1,4,7,373323,42007,38832,58628,0
335361,46,4,8,6,398074,90989,22036,56619,0
35792,63,8,7,3,321964,318758,57923,34017,0
287306,24,3,-2,8,52114,207710,49711,20520,0
64333,67,0,3,4,173862,324718,5751,30732,0
105259,48,5,-2,6,358591,386197,98497,99120,0
42228,44,7,2,6,-8744,313326,16614,31428,0
149596,23,1,2,1,137679,221999,66547,83830,0
206103,68,7,-1,5,303553,371966,48660,1805,1
248084,38,4,6,4,313831,26080,64039,86369,0
325139,52,1,-1,5,156902,138861,29314,1117,0
17485,25,1,4,3,161616,328535,79447,42137,0
417887,41,1,4,3,326391,21353,9673,25439,0
131359,21,-1,8,8,307071,199050,13625,28455,0
214670,21,1,6,-1,9206,309709,96780,63410,0
195123,21,3,4,4,62987,48530,5099,34393,1
117092,40,6,-2,1,4558,81738,95843,80385,1
325239,54,8,0,3,59033,101282,26220,21599,1
304977,31,8,2,2,207540,133778,83446,70203,0
408929,31,-1,8,7,222336,234306,33408,49019,0
243829,63,0,3,6,205796,31477,27993,27221,1
367188,34,7,7,1,329885,199290,97831,92805,0
268596,24,8,6,3,99347,28045,20109,46919,0
494427,40,6,1,-1,-3681,231355,18066,80237,1
337367,47,7,-2,-1,118028,146433,55249,32436,0
183873,46,2,5,6,284235,35974,58659,30331,0
365329,36,4,6,8,302411,324168,89133,36622,0
28226,27,8,5,3,39599,368803,30264,79679,0
