LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,default
72085,42,1,2,8,298602,231608,43004,13672,0
27862,34,0,3,1,57966,277278,92604,36008,0
483050,46,-2,4,3,177834,124139,31368,87432,0
118007,61,5,2,0,25880,370125,94251,17178,0
56104,22,8,1,5,155248,8617,2985,48602,0
16050,48,7,4,-1,226879,-8372,26908,92227,0
334792,24,5,2,8,108585,101721,80842,27573,1
96332,30,1,0,1,96979,244271,93238,37909,1
490579,60,3,8,6,71305,159443,56799,4518,1
320112,57,8,2,7,151547,153141,37406,17863,1
167591,60,0,0,-1,285849,367099,31653,89555,0
465911,66,3,2,3,164911,78975,29454,74198,0
33446,32,6,1,-1,254308,331843,43740,74821,1
77965,21,3,6,3,358685,34464,12942,16117,0
431424,61,5,5,8,394030,39300,36113,74998,1
476196,60,4,-2,7,198651,393393,43403,40830,0
475899,66,8,3,4,332120,343664,74834,20417,0
115935,56,4,0,1,188166,215032,84370,74699,0
341278,37,-1,1,3,135295,273294,24613,47871,0
243705,61,1,1,6,24642,222899,41535,13329,0
344398,50,-1,7,1,309309,83123,58926,70752,0
386924,56,8,4,3,154584,117462,45529,18714,0
397688,22,-1,1,4,9625,312775,95523,30531,0
347864,44,3,6,7,17009,62528,70592,96363,0
235075,66,-1,3,2,191181,236664,92097,65946,0
186774,33,-1,7,0,202335,251508,69265,2571,1
374404,26,5,4,3,164561,128534,48798,69965,0
409273,42,4,5,-2,133507,309648,19662,57444,0
40916,69,3,6,7,52922,65650,71138,5996,0
37268,42,4,8,7,227816,180707,87349,56337,0
185050,63,7,1,1,391220,376178,69289,57044,0
253966,26,6,4,6,370500,115413,57546,60072,0
456799,66,6,-1,6,104307,290164,34625,79423,1
306437,37,2,5,7,41220,3552,8187,40665,0
311037,55,2,5,3,346341,58352,98905,2304,0
443858,43,3,4,0,41494,373974,32024,75419,0
298453,30,-1,2,-2,109388,336264,90013,52197,0
398945,30,2,3,1,176749,43668,87730,75855,0
123259,39,4,3,0,72081,196212,81016,6304,0
33880,49,4,1,6,49949,21285,23230,52544,0
211264,27,6,-2,7,154489,-8042,7031,7247,1
182438,25,1,8,0,9892,277337,53337,40986,0
430641,61,4,-2,-1,267329,117274,59365,63924,1
66731,63,-2,-2,-1,289354,165360,52189,65076,0
485749,48,-1,5,7,97392,89985,29375,30540,0
64645,57,0,0,5,233785,48907,91897,32480,0
481426,21,8,1,-1,284701,255286,91471,82905,0
130601,30,2,8,-2,304808,-8092,54357,96115,1
189614,39,-1,3,2,243947,93182,84838,16548,0
15913,36,0,-2,0,199885,93249,7076,38647,1
20567,24,3,7,-2,215140,201687,52667,99470,0
48379,34,2,0,3,178739,55343,8744,52135,0
489336,63,1,-2,-2,310255,80769,45542,81287,0
360806,46,3,5,0,359947,91072,86456,48287,0
31300,69,-2,7,1,226633,91440,6561,52451,1
65609,62,8,2,6,243077,174962,47305,66369,0
334045,25,3,-1,1,119156,99904,13444,80103,0
177995,57,6,-1,3,157999,111784,93829,17751,0
463378,55,4,4,0,90333,156680,27552,18601,1
134786,61,3,7,-2,370005,106497,22781,97283,0
215788,64,3,-2,7,266620,138507,6285,36895,1
69622,23,2,-1,1,109946,13858,42117,34724,0
483362,49,5,4,-2,318245,-725,89711,59723,1
415737,53,3,1,-1,391210,246392,89519,28322,1
299445,44,7,-1,4,118459,355625,90622,17089,1
499946,42,3,8,3,257200,322992,16678,71573,0
59262,57,0,8,5,130496,-6204,95921,37721,1
51722,31,-1,-1,-1,10189,279659,39538,37230,0
334940,31,5,3,3,124239,124427,60686,52994,0
181231,29,-1,3,4,79345,34797,29954,73139,0
231281,57,1,5,7,61871,152180,92434,79067,1
256052,52,3,0,1,235257,43845,15443,23427,0
114697,44,5,5,8,148153,135036,22338,36052,0
241572,30,7,-2,7,201562,88568,56652,86490,1
242842,63,4,0,7,336448,218997,94985,69030,0
24497,27,2,4,7,326445,306408,15046,53728,0
102019,23,8,5,1,92579,191776,28256,28323,0
466581,37,8,3,4,118023,86271,99610,34314,0
94242,34,8,0,0,164819,-9650,69848,55885,0
395210,37,0,6,6,261825,280532,52583,93814,0
397314,26,-1,5,0,319970,110618,64926,73276,1
407575,40,-1,6,0,112477,176185,83268,45950,0
54498,37,8,3,1,272538,98463,80271,89472,0
50985,60,4,-1,3,4815,194100,16227,71785,1
304153,38,3,-1,1,299941,216246,561,83503,1
288849,35,5,-2,8,234737,264301,10444,2803,0
284383,58,1,1,5,380922,353403,30833,39864,0
304418,63,8,2,2,41538,8997,88912,19430,0
156075,40,6,7,4,50089,252014,51959,45644,0
380707,59,2,4,4,-3308,143267,42576,25032,1
146746,27,-1,1,7,331622,110049,19763,83825,0
365247,52,2,6,4,359633,45856,47697,48868,1
43717,57,4,0,7,231801,364195,26047,11070,0
447507,54,-1,-2,5,123134,186211,49196,55165,0
466566,64,-1,6,6,341146,99472,10511,53467,1
239728,42,2,8,7,389575,203286,32294,28704,1
451433,61,2,4,-1,52878,-8907,46180,30232,0
199787,56,5,0,-1,289467,348596,34744,92264,0
142698,25,5,3,0,377628,119246,47138,81058,0
100815,52,4,1,2,124753,-9608,31710,89706,0
204894,66,2,6,1,145487,72344,57689,96995,0
474981,37,2,-1,5,104102,7255,54999,60318,0
174714,47,1,2,7,107966,185182,84260,90414,0
310455,24,5,2,0,228972,365986,65814,85028,0
446587,69,0,7,-2,356250,264053,89767,38629,0
206322,48,3,8,4,364931,184967,63840,10747,0
187696,34,2,5,-1,258365,58054,44909,41129,1
26427,50,2,7,-1,389985,291309,90412,55271,0
436492,64,3,0,0,211444,372627,56400,53167,0
27300,38,8,0,1,-9240,227032,72281,637,0
420398,46,6,7,-2,343637,283029,29381,69377,0
473723,43,-2,6,7,317975,287239,99026,96949,0
430125,34,0,3,1,223858,59706,75504,46419,1
58791,28,-1,2,4,39001,349552,52521,37234,0
123528,29,5,8,4,128388,1252,74332,55971,0
233274,61,0,3,8,361676,336582,72485,73132,0
357901,26,3,-1,4,253217,158701,91028,82939,0
437649,40,-1,-1,5,2481,182035,96666,59554,0
288076,37,2,5,4,277321,328273,1073,93659,1
143624,44,7,8,-1,158491,232283,12985,62527,0
187059,51,-2,1,6,104070,352763,94799,3448,0
327392,36,5,1,7,371929,355327,95444,19273,0
483421,34,4,-1,-2,47950,116364,12449,84841,0
466258,40,-1,8,0,182787,352051,6914,341,1
122035,55,0,8,6,195504,228964,78743,96398,0
185717,39,7,7,8,182510,109195,1869,32648,0
241832,32,2,7,5,306272,54702,38417,82191,0
244799,57,-2,1,-2,311214,367775,77119,14984,0
351926,69,6,1,3,92390,334464,16899,41903,0
350526,30,8,2,3,41511,1373,45718,19670,0
453924,69,6,4,5,173666,86705,9931,1771,0
128643,51,7,-2,2,167313,137801,72305,26678,0
379561,60,8,6,5,359298,41932,53026,83091,1
147877,54,2,6,6,6332,259514,44054,81091,1
223396,54,-1,4,1,209201,317733,11962,36395,0
400400,50,8,2,6,68591,273503,36160,6230,1
235956,24,7,4,7,34126,20885,41498,42603,0
191844,50,2,7,6,52691,391794,73811,22597,0
476832,34,6,1,0,52963,27208,61855,27312,0
155931,39,8,7,-2,289846,80437,62032,85032,0
369429,52,8,5,4,244147,394685,66226,1075,0
127556,45,3,4,8,240582,138412,41058,10274,0
215384,27,6,-1,0,307111,9443,89835,85821,0
190076,49,6,0,1,388450,39011,92264,18860,0
446841,51,0,8,2,90062,88635,17234,83569,0
395887,65,5,4,1,1311,131448,29748,39043,0
109855,40,0,3,-2,338547,173632,94700,13352,1
298927,64,5,3,8,158405,184792,15680,67668,1
26065,60,3,4,6,281145,182811,92990,3587,1
251262,44,-2,8,7,-3190,48349,47915,65660,1
291298,40,3,5,-2,279217,122777,57339,34926,1
30229,22,-2,-1,-1,266000,222021,47464,7479,1
324731,41,7,2,2,343832,310111,28632,6552,1
321857,44,8,4,-1,287702,139591,92223,65266,0
168069,29,-1,7,7,89140,234107,9972,55633,1
216935,38,6,-2,-2,377842,268765,41361,58892,0
480223,37,2,2,4,340503,201832,20831,4370,0
424287,26,7,-1,8,348564,-1964,7285,57666,0
207190,30,3,0,-2,340906,110241,53692,2136,0
222139,66,1,1,3,367890,143126,17810,59834,1
95779,48,4,3,4,168558,303779,58232,12775,1
135806,50,8,2,0,307508,136816,90357,69333,0
450258,67,-2,4,4,244271,178456,50620,42708,1
340057,60,1,0,3,336594,81972,36592,68040,0
305759,56,-1,0,1,101179,160754,32016,43293,0
216132,65,2,8,2,171761,80973,25214,34157,0
123535,61,-2,0,3,44255,212155,99124,92737,0
96711,51,2,6,2,379180,147639,67253,36828,0
349994,53,4,6,5,127652,336988,34779,40724,1
381877,63,2,8,1,-4093,6514,97831,68703,0
369806,23,-1,6,8,127852,380590,29189,38985,0
81158,50,8,-1,5,108706,36578,32731,61091,0
368220,67,7,4,0,126807,394945,17058,68494,0
247159,42,4,7,3,40727,210299,73248,43682,0
143021,58,5,3,4,243245,51864,51820,48459,0
380480,63,2,2,2,18432,142794,65906,61990,0
41912,30,1,-2,1,380172,359323,56026,59049,1
467181,24,-1,5,7,282397,203215,11859,92546,0
288652,49,8,7,1,152598,201155,6713,23200,1
317736,65,2,4,0,306355,230796,99103,25957,1
314739,67,8,7,3,112544,62371,8188,58332,0
43298,45,7,5,2,88053,199627,92896,96116,1
286600,60,8,3,2,258717,32987,23649,31896,0
358820,46,6,-2,-2,357045,218912,15637,13429,1
359525,46,6,1,5,49175,191284,65753,96584,0
281372,69,2,7,8,309556,261374,27660,86140,0
402653,36,1,5,2,118830,254075,6839,1895,0
131764,45,8,4,-1,233315,308768,66415,19425,0
331243,56,3,7,7,288496,394291,24748,2333,1
31446,57,7,4,5,278717,357248,75128,78617,0
377353,27,-1,0,2,178503,56323,84577,77218,0
178461,33,6,-1,8,208859,399380,11465,26878,1
188772,33,2,-1,-2,291768,78770,27048,29208,0
140878,37,0,4,0,278055,291685,88982,38862,0
109143,45,4,-1,0,212317,176030,35252,62302,0
34578,42,5,4,2,76376,345804,892,15487,0
207118,32,2,4,5,388816,274825,16896,61645,1
75355,57,8,5,2,160053,237693,13294,34310,1
207745,49,8,1,4,-5282,22214,4389,29663,0
384148,45,3,8,-2,24453,258324,12515,64110,0
157278,44,6,7,6,359728,365289,49122,78992,0
44831,38,4,8,2,46514,247168,15719,56356,0
53563,50,2,8,2,352577,378364,49725,45564,0
267422,61,2,1,3,141263,43651,91001,79731,0
156691,52,-2,8,3,292903,150,29369,94318,0
435963,64,7,2,5,391902,236447,42107,1143,0
253942,54,8,2,4,201204,310998,52033,29869,0
263800,36,2,8,4,33126,197897,60023,73925,0
418224,32,6,1,2,306459,34049,21339,56436,0
97638,47,8,7,2,90019,102663,13230,87561,0
476572,24,-2,5,8,13632,312805,93207,92424,0
150721,45,4,8,0,234027,141166,37934,15113,0
139394,61,3,-1,8,308939,2504,55369,28616,1
499007,37,-1,-1,7,151120,63878,68051,29903,0
182109,34,6,3,0,54764,387277,6458,13380,0
84280,35,4,3,8,128004,50071,93313,97787,0
187125,68,7,-1,4,2309,62919,60989,99635,0
378921,53,-2,-1,2,391727,70813,43617,3583,1
107841,32,0,0,-1,166617,133231,85380,4904,0
367509,29,5,1,3,14702,212061,63245,38408,0
283129,59,2,3,1,25455,366235,69817,87946,0
497039,54,6,4,7,304573,193328,68376,83494,1
466798,68,-2,2,2,171259,5049,31706,16014,0
271968,68,4,0,0,268411,332259,95369,2404,0
306508,22,5,-1,6,205933,376910,64240,65292,0
52923,60,-1,0,6,114755,116380,78176,47245,0
175912,21,6,-2,1,309003,318301,22234,76411,1
305673,38,-2,1,7,204163,74919,11107,8852,1
317003,59,5,8,3,211166,320988,57115,51773,0
65786,55,-1,6,6,203704,316091,91293,18802,0
192155,45,3,5,-2,103781,247129,83204,73784,1
311951,25,6,5,1,356556,-2444,97883,41381,1
123415,63,8,8,-1,97899,-2685,60729,74831,0
358622,61,5,3,6,1875,168880,61913,48715,0
130035,40,6,8,6,129215,69290,96328,75306,0
241853,61,3,-1,3,123237,368715,27498,62629,1
297062,36,7,0,7,255965,207159,40200,40319,0
107819,36,3,-2,5,101049,353445,1670,40112,0
245603,69,-1,6,4,332256,393603,14414,62139,0
46303,38,-1,-1,1,129531,210372,94399,29637,0
381030,55,4,2,-2,385644,355314,93060,55939,0
166837,41,-2,-2,-2,145451,384193,96839,62539,0
196869,54,2,4,1,152433,320520,71853,72463,0
426968,68,5,-2,-1,383193,367825,46943,91953,0
118138,26,3,6,8,130142,41050,76692,6654,0
118668,62,0,1,8,187052,216067,42410,41416,0
208768,51,7,0,4,167083,166555,16735,72429,0
467864,39,7,4,8,299516,106138,37941,75274,0
493248,31,4,2,5,158884,348026,6039,65669,1
340048,45,3,5,-1,208696,58790,57009,70996,0
254533,55,2,5,8,207568,137558,96606,23873,1
170275,46,0,8,2,178025,183790,50464,14767,0
65547,47,-2,6,4,135429,121181,35835,13518,0
348092,29,0,6,7,128246,227199,59845,42357,0
344024,49,8,-1,4,58115,141483,33930,39530,1
467739,57,2,3,5,15221,166910,79284,61875,0
422539,24,-1,3,0,85126,322728,71038,11549,0
15695,61,4,8,1,204672,315037,22910,44127,0
286379,47,6,8,-1,79261,103472,41782,4225,1
203295,44,5,2,3,163945,155117,19888,92310,0
404830,61,2,8,8,59740,258303,53462,44673,0
66440,59,7,2,0,8593,29500,59459,44828,0
131327,44,3,-1,1,47223,60429,59771,7684,0
460067,37,-2,0,-2,284242,307636,1023,64337,0
301908,63,3,0,6,288959,167769,15092,18471,0
304614,59,1,-1,0,304538,221745,43956,26356,0
179573,34,4,6,8,116172,62355,21701,22565,0
103778,57,0,7,3,157986,65425,9621,61084,0
130730,53,4,5,-2,149228,47252,48394,96892,0
74186,32,5,8,-1,49052,235717,36584,64597,0
41126,61,4,7,7,147840,-6654,22342,71587,0
290027,39,6,7,-2,179033,124662,6604,95501,1
158051,21,5,3,1,14849,-5408,61441,60309,0
10056,39,-1,6,0,2986,365965,73593,92027,0
345983,57,2,8,2,256599,232241,58379,17968,1
409769,30,-2,8,1,165257,48691,89111,78330,0
106008,51,6,4,4,217236,71968,45053,7420,0
336380,37,3,4,5,311248,225712,46373,89844,0
117157,31,7,3,4,100056,330906,46172,81319,0
262299,33,-2,4,6,340783,119082,66467,26044,0
361133,62,-2,8,1,371492,25755,68201,90771,1
222628,55,6,8,0,188325,171043,92186,20727,0
321467,27,6,6,5,75535,162126,64228,73926,0
56105,42,0,4,2,100685,236688,10156,42332,0
142957,52,0,3,0,12853,272536,50707,23387,0
63281,63,2,8,0,122826,73275,48629,60475,0
469567,31,8,0,-1,365315,324693,36708,98951,0
103034,50,4,5,-1,340818,79946,18610,3477,0
482694,66,2,6,8,270270,182014,14486,22774,0
37278,48,5,7,-1,376784,271267,86425,66630,0
460399,36,1,1,8,337738,147157,88773,7073,0
371317,59,1,6,1,305680,337249,31101,17359,0
310438,21,-2,6,6,182033,4391,81662,59806,1
14694,43,0,6,5,6219,216438,19501,39367,0
499058,40,1,6,-2,268220,181056,26662,30284,1
77470,38,-1,2,1,206426,292833,7840,22131,0
31556,62,8,6,0,18705,289937,6981,14516,0
59086,28,0,3,2,287426,57629,59341,17265,0
432374,30,6,6,5,284785,86941,30598,27155,0
109468,28,1,2,0,143714,247850,58110,6570,1
94631,36,4,1,8,49220,356929,61048,68306,0
255702,61,-2,-1,5,14124,283363,51710,70944,0
42175,45,2,7,2,49716,39561,19366,39171,0
289819,38,-1,-2,8,132209,168169,9719,19565,0
402544,64,7,7,2,180077,63016,27559,17247,0
167048,23,2,4,5,130417,22429,26758,60080,0
204188,63,4,4,6,326004,-7869,98722,39198,0
72821,34,-2,7,4,227616,60802,81967,22489,1
22204,38,7,1,4,366237,15603,22902,44281,0
458881,36,3,5,-2,6436,38166,89914,90946,0
336958,21,-1,-1,0,225412,194774,28158,81252,0
63365,33,7,5,2,199113,43820,29362,60467,0
230511,26,3,-2,0,171284,147419,67746,57939,0
216971,34,8,4,4,100697,148552,39835,42658,1
113700,54,4,2,-1,265326,185662,25363,63082,0
406681,37,3,5,6,270208,354471,53420,19577,0
192631,34,5,4,3,141652,374944,66063,24429,0
166270,37,3,2,4,118923,177233,66287,76670,0
179587,49,2,8,3,56516,241810,74706,28693,1
191142,43,6,4,3,166924,311160,23898,16517,1
72613,56,-1,6,8,267446,123605,82648,50233,0
106707,34,4,0,-1,290828,74654,89667,71365,0
489351,37,1,0,8,318082,62950,87401,34232,1
417650,69,3,-1,2,48196,383844,92042,92861,0
194133,51,0,-1,-2,93654,108397,68735,51465,1
256160,68,0,-2,8,18072,298351,25688,68050,1
324944,41,1,6,6,317531,57117,28542,7338,0
467531,50,1,3,1,201669,251858,51089,75360,0
272390,45,3,8,8,123933,107275,94224,29367,0
144411,31,2,6,6,94830,232781,6235,22496,0
422610,48,5,1,2,102633,37982,93730,22071,0
372816,46,1,1,1,34976,129968,76247,19572,0
480938,26,7,8,2,321673,210665,51145,31748,0
306751,52,4,7,0,170931,168992,37609,10340,0
62055,68,3,-1,-2,66552,231626,59040,25517,0
137378,26,4,2,-2,347250,231549,76241,89788,0
65773,37,4,7,8,206806,378666,90038,74833,1
420992,65,2,7,4,17094,82184,18875,99564,0
212668,68,4,1,4,243778,268502,91935,94867,1
37584,27,8,8,4,27878,332661,99487,53335,0
254901,33,-1,7,-2,18040,139129,94929,78829,0
236137,69,8,6,0,154556,266398,72639,13291,0
105798,47,4,0,8,93957,158494,86604,55443,0
380755,55,7,6,3,336265,343484,16081,10573,1
20547,59,5,7,-1,21667,351367,78011,71115,0
274603,60,8,0,0,179553,78004,94723,17585,0
454086,35,8,4,8,204072,49757,21180,4352,0
117761,26,8,6,0,175721,289360,93871,95867,0
375871,31,8,-2,1,320312,16018,11372,67683,0
322604,50,-2,1,-2,93831,94210,63653,43110,0
92970,55,1,2,5,140127,157040,56514,98502,1
25419,63,3,3,3,21350,248745,7155,10964,1
407892,43,4,-1,1,166591,108140,87444,70421,0
452900,62,7,2,3,200250,271802,17499,91451,1
154535,23,-1,0,6,139182,39030,24592,43234,0
266872,41,4,3,6,155098,388901,93487,23236,1
494161,64,8,4,8,271870,140885,74305,96587,0
469843,31,6,1,7,351704,349804,45506,85801,1
166844,49,6,2,0,264566,67707,73229,83869,0
63806,61,-2,2,5,356332,93010,30702,92975,0
403476,37,3,0,1,198465,177282,75835,17329,0
294464,46,8,8,6,66756,344400,54012,15513,0
268852,32,7,1,6,119745,126157,38438,81504,1
79837,28,6,2,8,223921,77951,48065,13322,0
457284,22,3,0,-1,19071,277857,66366,91889,0
225530,36,1,-2,3,164264,320018,64091,57985,0
198418,60,3,-1,4,144381,97742,218,34815,0
216553,45,3,6,5,60775,349028,77932,73233,0
453278,27,2,1,0,350786,87168,50168,43033,0
216238,59,6,7,6,103197,379950,87376,60645,0
289400,52,2,6,2,32669,22409,92858,61133,0
55704,49,0,3,3,208851,341906,22613,42570,0
302157,27,2,5,7,184405,126668,23696,7587,0
342402,26,3,5,4,59800,276514,79032,90820,1
174361,29,1,1,2,315637,143127,91801,39375,0
422955,43,2,3,2,65667,69301,16469,75056,0
407997,34,1,5,2,77984,93491,59023,47499,0
300160,23,3,7,3,195513,236226,10957,51188,0
447869,31,-2,2,7,394514,83916,49694,45049,0
100481,60,2,-1,-1,27041,227754,13881,94245,0
57842,23,4,-2,5,218610,103417,40545,66415,0
457812,29,2,8,6,290043,-1842,52319,69165,0
256281,68,6,8,7,237041,243006,64057,94373,1
125042,50,0,-1,8,248387,312415,3487,88599,0
102447,66,-2,-1,5,265783,223702,34107,9722,0
131682,42,8,8,4,319164,165929,34808,20069,0
155762,59,0,-2,4,368165,-440,71340,78441,0
20956,40,1,1,1,-5960,162835,16527,49282,0
96839,40,1,1,2,122531,353746,66071,63629,0
172187,67,3,8,8,131599,260744,48193,82214,0
491641,45,-2,7,0,306879,274862,89853,62368,0
115474,56,2,0,2,337521,304817,56906,38344,0
343979,67,-2,3,6,97599,254694,17507,16837,0
47570,22,-1,7,3,207178,67210,37281,96296,1
295578,24,2,2,2,356131,8514,2406,97748,1
25739,33,2,0,-1,394546,243072,68668,68227,1
108580,69,7,7,4,30624,368681,15808,7895,0
89599,29,2,-2,0,298376,48191,29073,94747,0
241436,38,3,1,3,152771,77312,46067,15350,1
347109,54,8,8,6,24641,366717,83289,51145,0
189693,63,5,2,7,189299,1809,62128,99008,0
436142,24,8,1,7,307386,122210,74170,84596,0
271051,65,3,4,2,13860,274151,72223,96155,1
369949,55,6,5,5,165304,258555,25708,66618,0
492939,41,-1,3,-1,62344,370291,84757,33147,0
345483,42,1,2,5,48357,254153,27952,10507,0
46051,69,0,0,7,26286,250958,10471,57077,0
492898,49,-2,8,5,170707,314460,30921,25524,1
87338,27,-1,0,1,78113,382588,83614,79807,1
89062,34,0,-1,4,68647,48221,90455,49453,0
191980,26,4,6,-1,124744,290877,77490,67652,0
414494,36,-2,4,-1,395487,276030,37726,82990,0
383690,61,6,5,0,260595,81967,1085,17842,0
327559,36,2,4,1,226658,129495,72076,87874,0
326304,44,8,2,4,29972,302373,95955,37227,1
297442,21,2,6,8,324314,223472,18431,98052,0
241946,30,6,7,1,178994,274103,95949,663,0
99407,51,0,-1,1,272052,26053,63747,76137,1
323241,29,2,2,-1,116867,199004,23691,23857,1
481908,68,7,6,6,169484,161127,4936,51115,0
274323,31,2,4,-2,246972,279906,64406,52466,0
12019,53,4,-2,2,76030,83331,81880,53035,1
91455,37,2,-1,7,243024,279356,67665,84013,0
159776,66,2,1,-1,198709,338924,19376,11210,0
341589,42,5,-2,0,126242,261611,14215,72711,0
345695,46,2,0,0,100210,202050,69374,75492,0
332019,58,7,4,-1,357744,360488,3150,97511,1
337407,25,8,4,8,343191,135729,49229,36714,0
499080,42,6,5,-2,3223,278546,77641,51686,0
29465,32,3,-2,-1,74365,76087,81456,84242,0
20652,26,3,1,-2,170659,368669,83946,15722,0
450363,67,7,4,0,190508,228454,42927,83983,0
99342,23,3,-2,3,83516,190536,5354,20837,0
227201,45,-2,5,6,159609,290510,11374,44710,0
269820,41,5,4,0,228644,80909,39722,95151,0
54308,23,2,7,-2,28617,211269,86919,14417,1
112840,32,5,7,7,293627,256037,2912,42965,0
171860,49,6,0,1,192449,222869,20431,76398,1
468236,41,2,-2,4,190756,332003,29257,82166,1
59477,59,0,7,1,287115,104209,14865,3156,0
112466,53,5,1,5,265140,31506,79649,54557,0
305215,52,0,4,8,108267,170362,15758,83579,0
473819,40,6,4,-2,121457,148330,71139,63266,1
465139,23,7,-1,0,325431,178741,20820,38904,0
271278,39,1,6,4,380454,267546,64086,88465,0
198511,32,-1,1,7,129362,66610,59095,7078,0
238629,40,2,6,-1,284757,366863,18065,29504,0
112979,32,2,-1,3,-9975,366026,52189,63667,1
23919,39,-1,6,6,225872,398846,69211,55224,0
425162,65,7,2,5,-1824,190004,70286,14292,0
57020,28,1,4,1,372631,149859,29528,51737,0
37738,21,0,5,0,81648,180087,91153,68040,1
144997,23,6,6,8,336120,372378,12316,40628,0
224020,40,4,-1,3,142084,-2741,3078,72510,0
71009,23,5,7,-2,-7436,143511,94594,45187,0
494469,41,3,-1,-1,205383,126895,26273,40683,0
81942,55,4,4,0,393809,-1656,22598,25220,0
285877,51,3,8,2,338126,347517,22472,33905,0
399326,46,8,3,-2,2417,329707,66488,26751,1
177466,55,8,-2,-1,117022,347900,44200,4560,1
92104,38,5,8,0,314987,76623,84673,41404,1
490699,62,8,6,3,265225,310651,12406,54262,0
101205,25,2,8,6,115240,298157,89418,28709,0
242321,38,1,8,3,156347,264431,27163,28015,0
369493,45,4,7,7,251219,-1866,79385,98364,1
454842,61,2,6,2,196756,175295,87294,21489,1
20204,30,8,2,6,2104,294177,86692,34876,0
233674,56,8,5,-2,44619,42663,66986,12623,0
199016,41,6,2,7,26439,368942,16396,61041,0
314264,34,7,5,-2,86534,318809,35603,87634,0
425874,21,-1,2,4,333730,103121,4223,82927,0
300358,29,1,0,8,107909,280872,22616,38634,1
183620,53,6,8,4,289508,126721,86912,91887,0
148056,41,-1,5,6,183199,170690,97264,25927,0
168651,63,-1,8,6,173578,155858,42907,47030,1
362954,35,7,2,-2,48430,338098,56632,98960,0
244347,21,7,0,-1,2137,208111,68679,59287,0
172553,67,5,3,3,111184,357559,66002,22083,0
103993,40,8,-2,3,263193,3321,93059,7051,0
291140,51,-2,4,7,148248,146930,29852,91086,1
300911,59,6,-2,5,24287,45798,37903,4594,0
288491,28,8,6,7,72186,141012,70422,7173,0
380729,25,-1,5,8,368995,394709,21506,59977,1
77438,39,-1,4,-1,266667,316481,20229,8832,0
106359,30,5,7,1,194171,72306,62083,80784,0
140251,49,1,6,-1,212802,310712,50788,56006,0
466985,57,2,5,6,74514,76694,11908,83713,0
181915,39,4,-1,6,274928,189613,67469,2702,0
12994,66,6,7,0,392286,325668,69213,26988,1
77546,36,5,3,4,67991,57413,83009,3151,1
484790,48,4,3,2,24943,385871,90656,65110,0
458137,21,6,4,8,216234,18916,27945,55534,0
364045,24,6,3,5,89089,373430,24210,8247,0
249190,38,6,5,1,195826,240149,98622,56404,0
371085,37,8,0,2,57801,3478,25992,69440,1
139686,59,1,2,2,83912,33390,22464,23608,0
259434,68,0,5,1,267069,372118,9749,70588,1
375314,21,3,2,-2,56410,217640,66116,98532,0
347819,52,6,1,0,365781,369692,97606,72686,0
96153,50,1,-1,0,23463,324594,24680,39005,1
307429,38,-1,5,-2,320253,101940,8671,68308,0
266349,50,0,6,1,210188,338641,30895,58944,0
323174,52,0,2,6,147797,35991,27789,53805,0
239685,24,1,6,1,68879,44644,93274,97098,1
337608,42,1,4,3,16805,26420,5597,11591,0
145024,35,-1,7,0,208484,157423,49283,7529,0
321901,49,5,7,6,97374,343710,20998,46022,1
91541,58,8,1,2,98634,7715,60327,18896,0
57046,43,8,1,4,128615,336789,53064,10069,0
189504,43,-2,8,0,323187,90261,79200,61031,0
380644,47,1,3,2,186008,354561,47268,25534,0
408036,57,3,2,5,-80,325390,73735,43726,0
411051,26,6,7,0,229757,-3483,80250,40378,0
285731,53,4,5,7,210577,27509,74701,61919,1
61921,34,-1,1,-1,161582,49255,7396,9584,0
127734,61,2,-1,6,110958,212990,86612,23733,0
468293,29,8,-1,-2,213041,163041,40147,35550,0
45183,35,7,2,-2,383661,259618,88669,36379,0
368316,24,5,1,6,-8159,262453,29379,7599,0
495301,40,2,4,0,-5603,152193,89996,67762,0
125503,67,3,-2,7,187419,282082,24977,7525,1
49023,22,5,5,6,106456,330497,34040,37736,0
86054,30,6,6,5,207167,243478,53869,31587,0
337507,28,8,2,0,125092,322089,311,50795,0
320001,33,7,0,4,58481,122564,68877,42822,0
251443,68,5,7,3,260626,190323,19302,2721,0
113591,69,2,7,3,44546,350826,4833,25115,0
169996,48,5,-1,7,383369,320259,52973,3076,1
282672,41,4,2,3,196902,319639,20883,94519,1
169262,58,6,1,0,155712,379644,30896,39096,1
464377,38,8,2,0,398954,227321,69555,13799,0
473395,61,2,-1,8,108326,13707,44278,18677,0
318355,63,-1,5,5,336186,89299,45528,352,0
218196,64,6,4,0,364654,336810,48916,30775,0
159014,50,7,1,5,119238,248128,3231,14916,0
321311,28,5,-1,3,347937,263735,28238,29447,0
423391,51,-1,2,-2,83519,374707,10103,28258,0
139288,68,-1,3,6,81653,317531,15008,66141,1
182507,33,-1,7,7,387946,19585,52486,15645,0
411736,21,-2,5,2,324519,333472,48144,48598,0
233023,63,7,-1,-1,48232,50746,59639,33365,1
355250,39,-2,0,-1,132956,382971,32205,53121,0
423014,67,4,8,1,110579,193300,45714,6652,0
326782,68,1,-1,6,113754,228891,48667,88817,0
77309,62,-2,8,-1,375104,154819,12324,5730,0
