LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,default
30874,64,4,0,4,174134,34154,81096,42062,1
465753,44,0,3,6,123105,231994,62560,28914,0
214986,39,2,7,1,171621,111995,52414,53475,0
404813,33,6,1,5,234681,19325,29552,13540,0
21600,36,6,3,7,192789,300407,40130,98658,0
406963,60,5,6,3,105074,248671,64013,22584,0
351559,47,5,4,0,-3171,284191,43402,99592,1
258430,26,6,-2,7,326312,1148,55350,69611,1
481769,62,2,5,2,173238,69643,6636,76545,0
165887,30,8,1,5,50524,278746,16787,94760,0
225572,58,6,5,-2,79903,145475,42160,47490,0
104348,28,3,0,0,57089,243465,8179,97184,0
115736,38,3,7,5,67374,234520,58218,21278,0
296858,52,8,2,4,247012,20567,55591,89249,1
422106,37,7,0,-2,244446,55917,36760,74428,0
464725,62,3,8,1,28456,113644,50925,54687,1
465040,22,4,0,2,398294,228614,38431,44119,1
145797,64,6,0,2,38058,49580,88251,38354,0
446421,40,0,1,2,316097,269054,53232,53839,0
161756,30,3,0,1,25133,37067,76621,42100,0
495077,29,7,-1,6,122781,365296,64197,42,0
461127,68,2,3,-2,174081,77600,92249,60465,1
121573,59,1,-2,4,76905,64184,86369,926,0
285236,61,5,2,-2,130628,153452,7601,8694,0
368062,45,0,8,0,204774,256801,8997,30503,0
442986,45,-1,3,8,336683,98876,38887,88273,0
35457,44,1,-2,7,380166,195837,363,91259,1
343811,26,0,-2,2,330639,310712,84032,33601,0
362895,50,4,4,8,398994,103119,82537,36094,1
72894,30,1,8,5,230254,191602,71168,93987,1
71305,59,7,3,8,185234,43716,54531,55870,0
153684,51,6,6,4,252017,312775,96841,540,1
243913,38,8,1,4,276041,56849,23465,407,1
219699,63,2,0,2,399462,80409,90698,66444,0
440305,53,0,3,7,370861,124468,69763,53183,0
498511,39,-1,5,4,322779,150446,94960,30677,0
324281,43,3,2,7,114021,148239,33049,77259,0
10559,25,3,0,0,165855,366702,967,5868,1
338393,46,-2,0,8,45017,92125,5949,72705,0
47361,49,4,-2,1,253641,356106,59566,75853,0
352864,44,2,3,1,359707,327120,5168,54403,0
287405,26,4,7,-1,225907,353730,50949,23717,0
292516,59,1,4,2,126085,66792,22422,57965,0
327499,24,2,6,6,186402,212208,78083,54808,1
238748,68,4,3,-1,239983,336348,4978,35914,0
370704,62,3,5,8,90095,181863,72508,65520,0
198992,46,-2,3,-2,34599,291379,4889,12779,0
253950,35,-2,-1,7,43021,35881,38379,10008,1
435760,33,-1,0,5,209713,57802,88173,41882,0
10037,60,8,8,2,322324,127398,31961,44200,0
184104,42,8,-2,1,370177,349412,63642,55715,1
481449,33,0,2,0,266626,285491,30663,43689,0
313564,59,-2,8,4,205547,351099,51237,95559,0
107243,37,7,3,4,100494,84015,93703,38147,0
494768,56,-1,3,6,54337,41294,77502,14035,0
139380,59,-1,-1,1,88412,25532,21910,93905,0
268430,68,4,-2,0,197428,154769,2187,51233,0
44600,45,8,4,3,105017,315287,53778,12748,0
189357,54,3,1,3,148053,263141,10121,29385,0
203080,41,6,6,2,341701,25245,85450,82478,0
361664,45,7,8,-1,235936,102797,12129,31794,1
277311,45,2,5,8,198167,236702,66502,71989,0
267351,42,0,3,-1,325638,394397,79379,44549,0
10432,43,-2,7,2,156909,282594,42260,4253,1
271550,45,-2,0,0,362682,311059,52529,77439,1
79687,34,-1,5,0,287563,266688,41499,97831,0
254288,34,8,7,7,132749,92920,55092,70624,0
344091,46,8,-2,5,283220,284186,98294,36960,0
368468,60,0,8,-2,91400,78195,63115,3302,1
323047,50,8,6,2,375050,150805,3769,20284,0
495375,46,7,7,2,249143,190694,18005,54278,0
195221,58,7,6,6,153401,142475,26165,99687,0
228712,42,2,7,-2,363371,63695,57906,25861,1
197840,59,4,5,8,225749,173028,71460,60338,0
463400,59,1,7,-2,82764,56314,43291,11061,0
337936,54,7,1,0,381194,10651,45669,35329,0
305583,45,8,6,3,5092,224330,24517,52359,0
174329,56,3,8,6,62305,219231,49926,58004,1
185746,33,3,6,7,234246,220414,83998,2385,1
323392,49,8,7,4,137429,398279,23171,47325,1
486818,62,-1,8,8,354873,208322,1394,47815,0
186443,29,3,2,7,308159,239255,77338,87072,0
239354,35,2,3,6,21089,377253,38265,11958,1
471212,51,8,8,-1,6581,276592,62246,24389,0
178369,64,3,4,2,327752,68491,34839,10623,1
457489,47,1,6,-2,71712,151607,79649,16026,0
464472,51,-2,8,5,253440,134315,38357,1445,0
44743,30,6,4,0,1040,389610,36992,72321,0
209824,57,0,-2,4,298255,135105,62571,32035,0
89803,27,-2,8,-2,306429,250360,15446,13911,1
347261,52,1,6,3,209907,186231,8026,72807,1
211123,31,4,3,8,374991,205210,10807,62782,0
32076,68,1,-1,6,99822,280228,76275,86399,0
251424,65,8,7,2,280365,212229,96845,15236,0
216384,48,1,6,4,378368,4846,32167,79065,0
260699,24,6,-2,4,12744,218664,88636,46707,1
359627,68,8,2,5,326269,341356,17047,21912,0
144035,65,3,6,8,333562,334184,70194,11458,0
391361,51,6,-2,8,191371,296404,13767,57922,0
475538,49,-1,-1,2,378104,43090,78726,91879,0
154938,53,4,8,8,304525,261301,7753,74380,0
376648,24,4,4,8,336427,35398,3135,78932,0
173377,67,5,7,8,-1899,150950,182,33817,0
465619,46,7,8,1,260329,161826,28027,71632,0
223968,51,8,-1,-2,20159,342425,50681,17286,0
377793,51,6,6,5,246063,193415,83189,77723,0
398388,47,5,6,3,365881,101625,81041,29384,1
304957,45,-1,8,-2,154788,202475,31333,61342,1
338873,68,0,7,2,317906,49367,122,59418,1
463902,56,-1,5,7,379510,164545,761,65766,0
276656,69,-2,-1,-1,211374,332444,6191,53649,0
260703,51,4,7,3,189945,229249,81907,4038,0
425882,63,5,0,-2,17668,29532,80105,60148,0
157702,57,2,0,1,211125,87362,98532,16889,0
127907,65,7,5,0,335355,145223,25735,76676,1
215591,64,8,5,3,4441,135432,61028,36789,0
403852,43,6,3,4,341434,19991,74439,91648,0
406991,55,1,4,2,206246,33454,2696,68856,0
471173,24,-2,-2,5,156688,97455,39047,91529,0
74591,48,1,5,0,89713,393490,18973,57738,1
219633,62,2,4,0,240114,-8821,95915,8887,0
478032,61,8,2,-1,317731,54987,11743,47476,1
243559,62,5,2,6,160475,338556,69786,80026,0
283495,33,2,-1,1,157569,227535,94977,66665,0
387544,21,7,-2,-1,303890,50881,45771,25591,0
130533,32,6,6,4,336051,169915,59363,25088,0
113627,63,3,7,8,360183,140617,65258,21502,0
458400,60,5,0,5,241590,359919,41374,15445,0
138381,46,0,8,0,312340,82403,50740,68830,0
252264,66,0,2,6,344091,297080,35898,55086,0
367851,66,6,8,1,-6406,287773,88811,41237,0
472396,43,3,5,4,98600,382569,85062,98576,1
353822,69,1,4,6,204769,284889,19818,96246,0
83309,42,5,4,4,49344,40030,28282,51202,0
235074,48,1,7,2,183916,289350,91743,54604,0
282922,37,8,7,7,15965,311320,83984,85280,0
153573,26,1,7,-2,217788,380213,92616,12298,0
384857,34,4,8,8,340690,195374,23378,50462,0
405324,37,4,1,-1,300481,284940,96239,43768,0
498121,58,5,7,4,45372,89904,556,93344,0
46382,25,7,1,2,208325,255864,1384,52384,0
232426,33,4,7,6,86780,246630,79616,48982,0
347931,68,5,3,0,121381,70151,37661,52028,0
33341,29,5,7,6,144628,134875,61339,86632,1
480430,64,4,1,7,-4259,255691,73501,16418,0
155439,62,-2,4,3,183268,380937,88483,20603,0
392111,46,1,-1,7,220360,372710,78817,69866,0
236280,33,0,4,7,335870,203263,85270,20569,1
141066,39,6,0,0,217051,-3658,5496,60237,0
210940,68,7,5,-2,36966,26368,23017,25363,0
415218,37,5,2,7,4286,313055,68783,97392,0
269252,36,6,6,6,162558,113621,621,92578,0
95820,50,2,1,8,34501,288017,1455,89988,1
69949,52,2,2,0,300819,170498,58931,29838,0
418916,34,7,8,-1,367172,249719,40779,61756,0
220377,68,2,-2,-2,304256,313504,28607,2954,0
72543,35,-1,0,1,92412,181638,6733,63865,0
432534,32,4,1,4,134989,387071,93220,85925,0
493075,57,5,6,0,357887,50089,48850,90362,0
299754,31,2,5,7,8063,342909,73046,8620,0
475715,25,5,-1,3,298657,303937,62765,15243,0
271878,31,3,3,0,226397,245088,58397,44533,0
214446,54,1,1,6,110930,273736,18155,58882,0
337370,39,4,8,4,210720,97580,73353,36186,0
317311,46,5,2,3,192631,143142,10888,53021,0
218851,46,6,7,1,238431,86079,36338,78532,1
169011,37,2,6,1,272714,73918,37382,61550,1
464581,51,6,1,1,30164,309787,39865,29232,0
77381,39,5,2,2,62260,345762,26482,30833,0
318854,64,-2,4,-2,139211,134152,16532,3929,0
288910,40,5,8,4,149593,288207,89743,69757,0
112416,43,5,4,6,107096,374536,60817,51446,0
22780,45,4,3,3,301533,294443,58851,22274,0
58458,48,-2,0,-1,189812,273928,60593,74122,0
328365,57,3,-2,4,97670,28078,8428,11755,1
273653,32,-1,6,0,257689,66003,85901,89159,0
361637,68,3,3,3,306645,246967,33327,34135,0
437562,21,8,0,6,389987,131923,36536,96530,0
486015,22,-1,-2,7,387721,154984,39637,13975,0
388994,30,-1,3,5,393910,30700,80571,83562,0
187946,54,4,0,3,145345,145983,84478,41633,0
429364,52,8,-2,7,363074,214719,35602,71892,0
41533,45,7,2,2,159857,270709,11999,38604,1
380288,30,-2,-2,1,248392,215189,39448,18585,0
394546,21,2,0,5,234779,6731,70210,93157,1
350611,52,-2,0,3,120903,267412,32668,63910,0
273503,57,6,3,8,353251,179257,36909,22645,0
129119,32,2,1,5,180840,296925,75769,78185,0
231140,69,2,5,6,220463,392310,72769,53832,0
463529,38,1,0,1,24501,100666,29913,76621,0
292488,50,0,5,7,169181,270331,58047,53080,0
390643,33,5,4,-1,170308,43166,77673,1516,1
341922,23,4,-1,4,195182,367220,52685,21273,1
292745,41,6,5,5,82177,385161,11221,60037,0
255840,62,3,-2,1,33424,43466,33814,64370,0
422332,34,-2,6,-1,298475,104942,96686,59717,0
198057,60,2,4,6,127389,356568,41375,15777,0
373157,30,2,3,0,28479,299353,90081,23664,0
258182,22,4,5,0,45282,269598,93394,38260,1
302926,65,7,6,6,290600,392683,63970,17788,1
121095,57,-2,5,5,-4268,315581,5548,14897,0
453035,31,-2,3,1,59825,65760,88798,19241,0
487632,21,3,1,7,173346,233132,84234,45682,0
472251,46,3,6,1,361366,245952,52589,25,0
369267,62,6,5,-2,105586,248816,21340,92484,0
316602,33,0,5,-2,375268,368281,20574,73174,1
494772,48,2,0,8,294539,117289,76090,21947,1
396369,56,2,7,6,282704,34831,58825,98188,0
149152,41,-2,6,-2,292238,21739,34232,75960,0
491959,30,3,4,-1,48283,229661,7721,69726,0
175029,32,1,-2,4,159189,37486,52336,61609,1
417124,66,3,-1,-1,76538,133764,86461,73934,1
368332,47,5,8,8,299737,322782,40469,70013,0
236952,23,5,-1,1,-7341,214602,97680,67117,1
131292,48,0,-2,7,81402,360573,8074,35775,0
100570,22,6,-2,-1,67478,301268,44162,75326,0
494540,48,8,1,0,279263,97176,90809,70490,1
481503,51,1,4,3,-8843,54760,8395,26431,0
133791,63,-2,3,4,106927,274984,83648,1587,0
450698,41,6,4,-1,277166,373202,38317,1288,0
397435,27,2,5,6,109358,194149,36983,93748,0
370519,51,5,5,-1,25102,16456,54533,2719,0
48314,34,4,0,1,109156,153377,85449,99508,1
242061,59,2,4,2,31125,149511,74252,35035,0
215993,59,5,3,5,103553,295754,36745,92221,0
486984,29,-2,8,1,138104,306633,6268,67225,0
381024,43,8,5,-2,204313,214698,74640,4972,0
372470,32,1,0,4,215474,183984,1801,15314,0
156903,49,2,8,6,192262,249483,44487,64549,0
393170,58,1,6,8,161913,304900,57464,83646,0
423341,59,3,2,8,311156,335508,20633,45074,0
334595,42,6,-1,2,278664,389631,9281,30170,0
55708,24,-2,1,8,379691,376885,1812,40753,0
289826,68,7,4,-1,16363,328357,82169,17247,0
374550,27,8,-2,8,54948,-8719,21447,83614,0
486040,60,-1,-2,6,120320,-1,14191,53108,0
176866,28,-2,6,0,287128,395262,52079,21556,0
331516,55,4,0,-1,49134,44140,14167,81597,1
49477,29,-1,-2,1,119056,347647,5908,12134,0
457079,33,6,4,1,315723,161743,56768,22503,0
493157,59,5,4,8,101865,238505,13655,28982,0
179809,40,7,-1,7,93766,139076,72171,2383,0
143692,41,-2,5,2,230200,62474,1595,2694,0
244241,67,0,0,-2,194677,279559,98281,2060,0
263105,39,3,0,7,305887,235957,92263,69760,0
176129,22,8,2,8,252472,364693,19687,3158,0
443354,64,0,-1,-2,364992,-4454,565,78715,0
220462,60,6,1,7,185965,187841,160,73066,0
63024,50,7,-1,4,274482,391684,21758,84961,0
412893,43,7,6,8,234003,105662,8397,11551,0
185183,60,-1,3,2,31133,6541,11817,53054,1
165146,33,3,-2,7,-656,94488,95260,22213,0
27824,53,-1,6,3,286723,298985,20285,54326,0
403981,52,0,5,4,209516,72935,92087,31363,0
448655,48,7,-1,-2,26188,26101,45570,78638,0
369295,44,6,0,2,155463,334484,1431,18264,0
58926,62,6,4,5,228047,199934,57497,99020,1
177932,48,-1,1,0,-6782,200961,35863,99674,0
285119,50,5,5,-1,197812,11001,48076,48259,0
347021,61,0,-2,-1,392648,224050,13837,2220,0
234749,49,-1,7,1,328903,108615,48714,39231,0
350014,54,8,1,4,267159,269293,7235,15518,0
255453,42,7,-2,-1,197739,169261,96180,70120,1
91371,45,5,4,3,104203,116915,82661,96937,1
167620,34,0,6,4,125014,347258,8890,17257,0
373114,30,5,-2,6,20717,286285,6027,58120,0
493791,30,3,5,4,222184,49583,33254,26215,1
108066,28,-2,7,-2,61449,239329,87040,26867,0
179808,34,-1,8,5,164490,383600,42189,1554,0
71562,65,-1,3,0,287204,206391,54741,62933,0
312553,58,4,3,4,250431,351802,53143,89863,1
487317,52,3,5,3,295418,110590,82508,91057,0
281978,65,-1,-2,0,586,120415,50564,93420,0
112192,52,-2,6,-1,199179,217592,44376,51882,0
10840,23,2,8,1,337461,171675,28844,64826,0
220481,40,8,3,-2,143004,235415,75604,8378,0
41568,33,-1,0,7,19738,109499,39859,94586,0
282990,43,7,-2,7,78571,147709,36764,76701,1
146971,39,7,1,4,128240,286247,12658,31669,0
96038,36,3,2,0,112723,10422,15130,21091,1
207173,56,-1,1,-1,327779,8363,59449,32252,0
441989,55,8,8,2,-4361,320012,35665,3344,0
139789,67,6,4,4,319468,186579,22652,98494,0
379604,67,2,3,-2,222599,75296,1921,64897,0
84723,27,4,7,-2,110956,150961,28138,34986,0
475978,57,1,2,7,12822,144208,18781,4455,1
248755,28,-1,0,5,249900,157775,31745,61287,1
376338,45,0,6,2,316833,211680,67954,54410,0
383561,43,2,0,5,308678,243817,61682,64653,1
407527,30,-2,0,8,252050,320881,99042,57844,0
250822,50,1,0,0,353055,158493,87069,56261,1
66888,53,1,5,-1,117577,323052,32127,84184,0
313760,31,-1,-1,4,331578,249431,55410,12305,1
193206,55,6,1,3,30027,149909,41100,49962,0
494441,47,3,5,1,339381,132813,16224,90986,0
278227,23,6,8,4,16712,78955,85240,95246,0
153670,67,3,-2,6,194809,71745,63362,5430,0
354620,69,-1,0,6,144848,397804,38816,60916,0
102416,28,-2,1,0,86884,368998,61310,72994,0
274724,33,1,3,-2,27930,304687,54906,66189,0
132834,62,-2,-1,1,339400,101903,11978,74536,0
122148,23,5,4,7,156541,184539,72118,55609,1
198467,40,8,0,-2,99706,306586,46228,94737,0
314465,66,-2,5,4,125577,357127,53993,61820,0
281530,65,2,-1,-1,248342,315378,45222,96505,0
325315,55,6,6,5,208873,96465,34397,35535,0
160594,33,-2,1,2,221747,356145,71245,65154,0
206604,40,1,5,7,247596,226382,55718,91553,0
494976,44,5,1,-2,102954,259210,41904,31027,0
417851,29,5,3,-1,70826,246592,91213,28855,0
403887,50,-2,5,1,293047,258159,8753,74511,0
43545,45,5,2,0,342539,31573,99292,8734,1
195151,36,8,3,2,365655,92232,87276,32099,0
298999,28,0,-1,1,61165,298874,13921,5219,0
45790,64,8,1,-1,219987,183700,63406,78329,0
61012,48,4,2,8,12150,397388,77442,47752,0
127827,32,7,-2,6,52479,81786,54501,41179,0
270123,44,8,4,4,205546,33682,89807,5866,0
24260,69,-2,3,2,90984,234401,73331,48081,0
206211,49,2,1,8,234204,216718,90317,15723,0
273218,35,1,1,1,67369,216636,93666,41578,0
445892,38,1,0,7,106279,363536,26797,31063,1
150547,27,2,-2,2,278616,-8963,69672,86401,0
219486,33,0,3,-1,177122,338638,74841,89529,1
156192,39,4,2,5,183027,189898,43358,17169,1
426363,68,-1,3,-1,376744,88014,92139,66029,0
274130,63,-2,7,5,69920,229395,39550,42863,0
250201,25,3,-2,2,285246,32988,51389,83208,0
173502,46,-2,-1,1,242386,200270,9845,53136,0
248569,22,8,4,4,241829,51570,12268,92071,0
65479,53,4,6,-2,44591,-6246,93151,3325,0
486182,68,5,3,4,260390,27470,19611,21672,0
402977,57,-1,3,7,189553,106123,2822,96189,0
274320,45,1,2,2,270720,196241,21577,65712,0
94258,45,4,8,3,303709,301967,4308,54107,0
249423,59,8,2,2,262268,114987,38707,24555,0
387332,50,3,3,4,319431,377983,29964,5175,1
94153,61,-1,-1,-2,297597,145373,90965,20791,1
202990,24,1,7,-1,301224,186286,27540,89820,1
269642,39,0,3,3,17271,185687,50279,32126,1
430331,47,6,1,4,189369,23744,55513,80578,0
243984,67,3,0,5,233675,181728,73454,82346,0
87442,59,-1,4,1,-2544,320578,88011,53426,0
312146,44,-1,2,8,379402,150743,86785,41318,1
67124,57,0,7,0,217896,137044,67063,88442,0
409826,45,2,0,6,343327,271535,38370,64209,1
321896,49,3,5,-1,2310,331275,94456,91812,0
269488,51,2,2,7,300602,260786,17488,53214,0
88947,65,-2,8,-2,113799,47120,27147,52741,1
391116,55,-2,0,3,72676,380327,2281,46415,0
346860,48,4,8,8,155582,141251,19473,58450,0
451209,58,7,6,0,202222,120786,11740,17382,0
282217,64,4,-1,4,98696,257426,97786,41657,1
309395,24,7,0,5,312773,313928,59934,46603,0
106496,48,3,0,-1,119494,87782,79877,36448,1
212509,51,6,-2,4,190256,357397,28515,27183,1
311041,43,-1,4,7,111369,382218,91246,87276,0
454122,34,-2,8,2,304963,263489,12853,84386,1
323760,48,8,3,2,111289,113325,47704,91803,0
272037,34,3,3,2,108156,255241,30761,34006,0
276626,21,3,3,2,345800,363751,55380,4164,0
380134,63,6,4,7,210111,49709,19204,18884,1
232036,52,8,3,2,-6786,17597,60306,39486,1
476152,61,7,6,4,98951,336246,29786,87227,0
180646,38,-2,2,8,296546,158882,26802,40685,0
315428,25,8,8,5,130460,324864,29858,7146,0
345076,62,-2,-2,8,253591,329465,69628,36203,0
279482,35,7,-2,1,287472,269817,29574,46916,0
183790,62,3,-2,4,236753,301759,7517,37037,0
153572,36,2,-1,6,64408,23093,71655,31657,0
152617,56,8,1,-1,284937,58059,75163,80153,0
71480,56,3,3,6,19387,134676,35895,25182,1
146313,60,3,4,3,285624,203098,60348,13514,0
230386,50,1,2,6,13591,223593,40800,92415,1
426037,58,7,4,4,10314,358024,41423,16390,0
14695,43,5,-1,2,270947,119249,87858,45819,0
218138,31,2,3,2,350633,235739,8858,601,1
24318,45,3,0,-2,100043,136456,72825,81154,0
323078,65,-1,6,0,90649,340262,99025,94017,1
425547,63,-2,7,3,247120,65503,74170,58581,1
393426,22,5,7,-1,366782,152613,41383,49010,0
193744,55,3,1,8,29138,263842,67907,64870,1
101891,67,6,2,3,123425,251550,43027,66526,0
480076,44,2,2,2,340007,11538,66667,80097,0
234757,33,5,-1,-2,-7800,171514,35038,39962,0
78754,62,4,1,0,212804,51921,94791,47484,0
357821,57,8,4,-2,102052,301680,74635,12652,0
374464,50,7,8,4,116320,317606,94227,5882,0
406053,31,-2,-1,8,57680,136745,61097,11504,1
397405,43,4,2,4,307399,65100,59662,17540,0
377482,66,1,2,-2,148391,13224,79845,17745,0
50077,48,3,2,5,219022,130188,25307,73534,0
352059,49,6,4,4,189902,382840,77903,76003,0
145311,35,6,7,0,96754,389602,46966,71925,0
251504,65,6,4,-1,342353,263234,17223,46357,0
489564,23,2,8,6,118279,359167,14667,36917,1
301813,29,1,5,4,251099,293483,59710,26261,0
320768,28,3,8,3,10904,267845,93341,11495,0
347291,67,7,-2,2,307544,-8085,20159,96610,0
145222,53,2,0,2,-6131,278051,11427,50049,0
152181,54,7,-2,0,305189,167507,82600,35571,1
240822,29,2,4,2,269754,251994,88288,41741,0
167088,37,5,2,5,106574,366876,13099,66112,0
153008,61,7,-1,-1,107017,326531,1146,48076,0
152108,21,2,7,0,392472,246475,5554,15589,1
442452,60,-2,-1,0,137108,4426,12747,33468,0
155093,25,2,4,3,-3447,74838,97076,3743,0
309087,50,2,2,-2,118787,279443,70135,48630,0
123694,31,2,1,2,295492,236366,93443,47092,0
244456,48,0,5,6,93948,349906,22482,11212,0
222079,58,6,0,-2,215975,64715,57386,72004,0
254269,37,2,0,3,239135,45626,81004,27684,0
453232,43,-1,5,4,326593,187152,51557,16208,0
426460,38,2,-1,-2,84716,295580,13377,64895,0
466243,57,6,0,3,203927,45100,1412,9376,0
255385,47,5,1,1,87211,-6686,46286,54911,1
133351,45,3,7,1,133449,270966,52536,24350,0
311129,25,6,0,3,82922,300073,74532,75168,0
404718,39,4,5,7,298752,389032,17253,2796,1
325980,47,-1,3,8,348506,283183,50850,29709,1
371858,33,-2,0,7,260245,263292,23183,30928,0
13770,27,0,4,8,208526,348368,74376,77612,0
315009,46,8,1,5,281412,106500,71061,11236,0
63811,34,1,0,0,239704,253399,1498,57047,0
276145,47,6,-1,4,189584,9400,66891,75914,0
70848,28,2,5,8,-5670,113570,57970,95904,0
62635,51,-1,5,7,193467,347746,76740,14308,0
30946,55,7,-1,1,142005,66838,96870,32931,1
469350,47,2,6,0,43078,104968,63767,85064,1
105852,24,-1,4,0,281854,327723,14093,75996,0
363247,62,6,8,8,372821,249873,73202,97278,0
495260,24,3,3,3,65953,136093,73044,71470,0
315888,38,2,0,8,108214,202170,8837,23850,1
127729,43,-1,0,7,250700,397702,61871,7967,1
180231,52,4,1,5,258767,192492,62630,36436,1
499028,32,4,8,-2,60170,21260,25875,87865,0
295815,40,-1,6,1,-4617,109523,71317,9137,0
157522,67,7,5,-2,125995,232419,65507,62816,0
418124,65,3,-1,5,177844,5244,65639,64707,1
460491,32,7,2,2,30223,385205,10425,95353,0
447574,28,7,7,0,211181,-9098,53665,31106,0
452263,42,0,3,5,229259,203779,21919,71400,0
438734,47,5,2,6,200450,117,36910,45419,0
329957,61,2,-2,2,398693,55670,63121,32909,0
106748,61,5,6,-2,91855,87346,36116,77954,0
249292,37,4,7,8,123098,85312,92920,23885,0
410022,52,8,3,8,207680,205650,39509,73880,0
114733,53,5,2,3,30535,191318,44182,67712,0
444107,51,-2,8,2,348027,131500,69579,81279,1
136865,26,3,3,8,74056,367385,18361,24361,1
355695,59,8,0,3,337847,289652,6076,70350,0
401479,29,0,6,1,315560,111650,58339,57781,0
311364,62,2,1,4,83511,203538,48635,89629,1
289302,52,-1,3,2,41801,234536,60219,83905,0
353136,56,8,3,4,69011,324075,42982,4739,0
430804,36,1,-1,7,303236,220900,9819,46208,0
72576,32,3,6,-1,355457,196840,51592,85897,0
360171,61,-2,-1,0,273664,8873,18427,18717,0
165260,23,-1,7,-2,9735,362538,80977,24132,0
233687,47,-1,2,0,43167,356791,60752,1135,0
330974,47,6,8,5,167750,222496,42449,94542,0
145091,29,8,-1,2,59927,32853,20267,50346,0
22419,37,2,6,6,167996,112661,25119,72490,0
43697,66,2,-1,-2,295081,91396,54993,45188,0
357076,25,3,5,2,262984,128147,14156,14980,0
391856,46,7,8,8,257303,155474,20856,13693,0
105428,41,0,8,8,283956,49923,49369,62946,0
149045,21,6,-2,-1,46998,47293,37461,73200,0
249073,21,0,0,5,284660,385436,15902,86555,0
96649,55,1,4,-1,56752,-3115,22912,18885,0
394793,29,6,8,8,196626,353642,50895,2571,0
283280,43,7,3,6,44224,310755,21144,41394,0
356883,58,5,8,3,107995,338589,8331,24503,0
334646,61,3,-1,7,359752,365698,48296,90976,0
172357,24,5,6,6,317379,9781,17483,9909,1
295183,39,-2,-1,-1,378908,325225,76013,89459,0
338864,57,1,3,6,63056,34670,25835,55382,1
133168,25,7,-2,1,73833,283554,33344,62919,0
98263,48,8,8,0,138703,47821,3845,36436,0
69155,66,1,0,1,42318,10226,18500,18470,0
26911,62,-1,2,8,388416,36850,18770,84184,0
10916,68,-1,4,5,284038,132770,1774,90938,1
331196,43,8,0,4,158964,257957,92767,80,1
472326,58,7,6,3,61909,122641,66628,15919,0
242695,43,6,1,-2,32738,301993,23147,51927,0
289934,66,3,6,-1,191440,110834,9116,15366,0
486377,38,4,0,7,363161,52684,81769,58433,1
408422,49,8,8,-1,211108,250116,18010,13626,0
131937,48,8,0,5,20203,270148,7059,70127,0
95053,29,1,1,2,394023,291570,52152,26778,0
322094,59,0,-1,2,129522,135572,53389,91857,1
388355,30,0,2,3,-4214,352512,58731,17722,0
328505,22,2,6,0,328733,324741,97449,25733,0
333595,33,8,5,-1,292101,281627,17439,87615,0
309840,58,3,5,0,226990,-3209,39440,52539,1
484857,47,-1,5,2,306732,150425,8620,30564,0
471442,61,4,5,7,394843,278715,96027,90603,0
112395,40,4,3,6,387780,189181,52183,64752,1
396265,60,-2,4,2,164322,45952,36810,99603,0
318872,30,4,8,3,393759,1000,39341,84959,0
327545,36,1,7,7,301180,320077,15708,71001,0
207298,35,1,2,0,202701,155035,85656,55768,0
35103,33,0,3,2,243596,94965,39510,59801,0
437479,58,6,0,1,390140,47881,90554,26715,1
267777,40,0,2,4,38082,292456,67885,81919,0
479837,44,1,7,5,317704,59324,43852,61139,0
322188,61,0,0,-2,375773,40420,66037,38927,0
67730,27,5,2,0,249570,64397,88213,78472,0
35825,43,5,7,6,296277,392661,65861,68575,0
217328,44,7,-2,-2,96968,216097,51407,94240,0
47271,49,5,-2,5,85457,96180,5627,28050,0
87256,25,2,7,-1,189974,392287,81112,69822,0
449948,63,4,3,7,119819,350970,10466,18368,0
76433,65,0,5,7,736,385005,13264,59,1
223702,55,5,1,2,269979,94406,67218,81241,0
111999,21,7,4,0,11830,-5632,9113,74758,0
242062,56,-1,2,4,121156,67672,73170,74418,1
33572,38,5,-1,-1,200217,354307,2087,41529,0
48546,26,3,2,8,95240,14093,72542,81863,0
418366,43,-1,-1,5,159922,25276,61051,59431,0
326309,30,3,6,-2,302910,100674,46640,52251,0
335834,27,8,-2,3,261724,169486,43702,27436,0
456880,64,7,0,0,66853,379318,14889,67747,0
485551,28,-1,-2,8,212739,134620,66510,99927,1
216271,33,0,2,-2,32816,311603,71854,22962,0
46948,50,8,1,7,369776,223543,29088,75080,0
440246,38,2,8,-2,349466,220923,61928,18128,1
299151,34,-2,3,8,341156,59007,59041,16413,0
110819,31,6,2,0,29322,321768,55347,86953,1
363351,62,7,4,3,200633,315947,33079,48158,0
494137,58,0,4,4,68677,23416,12683,12475,0
348916,33,-2,7,1,312735,-7007,14840,21463,1
32024,62,3,8,0,77490,243179,39788,19883,0
253480,64,-2,2,0,299043,182341,28607,3005,0
442600,53,0,7,1,273948,211019,36780,24034,0
92912,33,4,-2,0,302049,57404,58584,86574,0
265233,45,1,6,1,150467,133533,32479,95575,0
243746,44,6,-1,3,199933,359984,76426,38150,0
421373,49,4,4,8,92137,203794,51253,89820,0
271139,56,2,0,6,164464,143111,10326,49928,0
357625,26,6,7,8,91343,120074,94386,69287,1
360697,38,0,3,7,395455,6932,11896,91284,0
142828,48,8,2,7,248324,187018,3035,29627,0
241749,25,5,3,4,237962,268847,54092,9652,0
471328,38,5,7,4,258437,47505,26916,57919,0
